Timestamp: 2024-08-29T05:50:11.331Z, Sine: 2.145620239077832, Sawtooth: 0.6883240825948567, Square: 10.0, Triangle: 1.3766481651897133
Timestamp: 2024-08-30T09:36:12.508Z, Sine: 9.867912890682675, Sawtooth: 4.482065853642783, Square: 10.0, Triangle: 8.964131707285565
Timestamp: 2024-08-30T09:36:13.529Z, Sine: 8.932547042895715, Sawtooth: 6.484159741733416, Square: 10.0, Triangle: 7.03168051653317
Timestamp: 2024-08-30T09:36:14.555Z, Sine: 4.566539208342104, Sawtooth: 8.490477722370747, Square: 10.0, Triangle: 3.0190445552585063
Timestamp: 2024-08-30T09:36:15.503Z, Sine: -1.5665034378841016, Sawtooth: -9.499304258975844, Square: -10.0, Triangle: -1.001391482048313
Timestamp: 2024-08-30T09:36:16.501Z, Sine: -7.082675346285918, Sawtooth: -7.494770475531701, Square: -10.0, Triangle: -5.0104590489366
Timestamp: 2024-08-30T09:36:17.525Z, Sine: -9.883629904399049, Sawtooth: -5.486080142522651, Square: -10.0, Triangle: -9.027839714954698
Timestamp: 2024-08-30T09:36:18.513Z, Sine: -8.87544308284082, Sawtooth: -3.4759038639141693, Square: -10.0, Triangle: -6.951807727828339
Timestamp: 2024-08-30T09:36:19.547Z, Sine: -4.443890606446004, Sawtooth: -1.4657920926478487, Square: -10.0, Triangle: -2.9315841852956974
Timestamp: 2024-08-30T09:36:20.597Z, Sine: 1.7001040759694575, Sawtooth: 0.5438013431514586, Square: 10.0, Triangle: 1.0876026863029171
Timestamp: 2024-08-30T09:36:21.622Z, Sine: 7.1901374711107895, Sawtooth: 2.5540618607597034, Square: 10.0, Triangle: 5.108123721519408
Timestamp: 2024-08-30T09:36:22.601Z, Sine: 9.906488886675021, Sawtooth: 4.564351975854353, Square: 10.0, Triangle: 9.128703951708705
Timestamp: 2024-08-30T09:36:23.524Z, Sine: 8.801498486046087, Sawtooth: 6.574419730346022, Square: 10.0, Triangle: 6.8511605393079575
Timestamp: 2024-08-30T09:36:24.529Z, Sine: 4.301713190758184, Sawtooth: 8.584531501612343, Square: 10.0, Triangle: 2.8309369967753177
Timestamp: 2024-08-30T09:36:25.538Z, Sine: -1.8534799231085144, Sawtooth: -9.406587678991757, Square: -10.0, Triangle: -1.1868246420164874
Timestamp: 2024-08-30T09:36:26.541Z, Sine: -7.297379606456071, Sawtooth: -7.396420507302168, Square: -10.0, Triangle: -5.2071589853956635
Timestamp: 2024-08-30T09:36:27.560Z, Sine: -9.926105113729225, Sawtooth: -5.387204249727028, Square: -10.0, Triangle: -9.225591500545947
Timestamp: 2024-08-30T09:36:28.549Z, Sine: -8.728071334609737, Sawtooth: -3.377027971118546, Square: -10.0, Triangle: -6.754055942237092
Timestamp: 2024-08-30T09:36:29.561Z, Sine: -4.163412302954442, Sawtooth: -1.3668782543568365, Square: -10.0, Triangle: -2.7337565087136735
Timestamp: 2024-08-30T09:36:30.561Z, Sine: 1.9978888094198977, Sawtooth: 0.6402563133412661, Square: 10.0, Triangle: 1.2805126266825322
Timestamp: 2024-08-30T09:36:31.656Z, Sine: 7.389193714612363, Sawtooth: 2.6466357656811286, Square: 10.0, Triangle: 5.293271531362257
Timestamp: 2024-08-30T09:36:32.577Z, Sine: 9.938743396589892, Sawtooth: 4.647496425171621, Square: 10.0, Triangle: 9.294992850343244
Timestamp: 2024-08-30T09:36:33.566Z, Sine: 8.677519782902104, Sawtooth: 6.655641860866885, Square: 10.0, Triangle: 6.688716278266232
Timestamp: 2024-08-30T09:36:34.625Z, Sine: 4.081046815364153, Sawtooth: 8.661898369801687, Square: 10.0, Triangle: 2.676203260396627
Timestamp: 2024-08-30T09:36:35.579Z, Sine: -2.0701281422514444, Sawtooth: -9.336258182377248, Square: -10.0, Triangle: -1.3274836352455053
Timestamp: 2024-08-30T09:36:36.576Z, Sine: -7.443186504879701, Sawtooth: -7.327743916466803, Square: -10.0, Triangle: -5.344512167066396
Timestamp: 2024-08-30T09:36:37.583Z, Sine: -9.948709281607892, Sawtooth: -5.32253014974529, Square: -10.0, Triangle: -9.354939700509423
Timestamp: 2024-08-30T09:36:38.617Z, Sine: -8.639310841249326, Sawtooth: -3.320048458691781, Square: -10.0, Triangle: -6.640096917383562
Timestamp: 2024-08-30T09:36:39.643Z, Sine: -4.009129543395923, Sawtooth: -1.313070226434681, Square: -10.0, Triangle: -2.626140452869362
Timestamp: 2024-08-30T09:36:40.589Z, Sine: 2.1671104596340314, Sawtooth: 0.6953294440796898, Square: 10.0, Triangle: 1.3906588881593793
Timestamp: 2024-08-30T09:36:41.693Z, Sine: 7.498195893899434, Sawtooth: 2.6985973657976574, Square: 10.0, Triangle: 5.397194731595315
Timestamp: 2024-08-30T09:36:42.615Z, Sine: 9.958185554360345, Sawtooth: 4.70880779535199, Square: 10.0, Triangle: 9.417615590703978
Timestamp: 2024-08-30T09:36:43.637Z, Sine: 8.581366948490674, Sawtooth: 6.716221641896153, Square: 10.0, Triangle: 6.567556716207693
Timestamp: 2024-08-30T09:36:44.661Z, Sine: 3.9233038985301727, Sawtooth: 8.716689944964324, Square: 10.0, Triangle: 2.566620110071352
Timestamp: 2024-08-30T09:36:45.603Z, Sine: -2.238512364914559, Sawtooth: -9.281370225656323, Square: -10.0, Triangle: -1.4372595486873563
Timestamp: 2024-08-30T09:36:46.606Z, Sine: -7.544666726550123, Sawtooth: -7.278956077584607, Square: -10.0, Triangle: -5.442087844830788
Timestamp: 2024-08-30T09:36:47.630Z, Sine: -9.962129093461181, Sawtooth: -5.277111870853633, Square: -10.0, Triangle: -9.44577625829274
Timestamp: 2024-08-30T09:36:48.612Z, Sine: -8.567120705647422, Sawtooth: -3.2749663768892705, Square: -10.0, Triangle: -6.549932753778541
Timestamp: 2024-08-30T09:36:49.678Z, Sine: -3.8928423798002942, Sawtooth: -1.2727761072403492, Square: -10.0, Triangle: -2.5455522144806983
Timestamp: 2024-08-30T09:36:50.702Z, Sine: 2.296152140911445, Sawtooth: 0.7374677143499249, Square: 10.0, Triangle: 1.4749354286998495
Timestamp: 2024-08-30T09:36:51.628Z, Sine: 7.599245960263069, Sawtooth: 2.7476417162286833, Square: 10.0, Triangle: 5.495283432457366
Timestamp: 2024-08-30T09:36:52.648Z, Sine: 9.969741536353506, Sawtooth: 4.752315898005766, Square: 10.0, Triangle: 9.504631796011529
Timestamp: 2024-08-30T09:36:53.630Z, Sine: 8.505893090371696, Sawtooth: 6.762454231118858, Square: 10.0, Triangle: 6.4750915377622835
Timestamp: 2024-08-30T09:36:54.626Z, Sine: 3.7615048255280974, Sawtooth: 8.772475692106152, Square: 10.0, Triangle: 2.455048615787695
Timestamp: 2024-08-30T09:36:55.637Z, Sine: -2.4341179262224997, Sawtooth: -9.21733360999712, Square: -10.0, Triangle: -1.5653327800057637
Timestamp: 2024-08-30T09:36:56.635Z, Sine: -7.672974620974941, Sawtooth: -7.2160100154628815, Square: -10.0, Triangle: -5.567979969074238
Timestamp: 2024-08-30T09:36:57.656Z, Sine: -9.978591051611929, Sawtooth: -5.208324479171731, Square: -10.0, Triangle: -9.583351041656535
Timestamp: 2024-08-30T09:36:58.689Z, Sine: -8.440306367282199, Sawtooth: -3.198234716292736, Square: -10.0, Triangle: -6.396469432585474
Timestamp: 2024-08-30T09:36:59.649Z, Sine: -3.647894845976396, Sawtooth: -1.188590433529608, Square: -10.0, Triangle: -2.3771808670592156
Timestamp: 2024-08-30T09:37:00.737Z, Sine: 2.5424863680663496, Sawtooth: 0.8182815513404033, Square: 10.0, Triangle: 1.6365631026808063
Timestamp: 2024-08-30T09:37:01.662Z, Sine: 7.748316916098112, Sawtooth: 2.8216542026256444, Square: 10.0, Triangle: 5.643308405251289
Timestamp: 2024-08-30T09:37:02.658Z, Sine: 9.986030514097386, Sawtooth: 4.8317303051263, Square: 10.0, Triangle: 9.663460610252603
Timestamp: 2024-08-30T09:37:03.660Z, Sine: 8.376715346258429, Sawtooth: 6.839163883328066, Square: 10.0, Triangle: 6.321672233343868
Timestamp: 2024-08-30T09:37:04.665Z, Sine: 3.536794527893469, Sawtooth: 8.849303734260976, Square: 10.0, Triangle: 2.3013925314780512
Timestamp: 2024-08-30T09:37:05.673Z, Sine: -2.667257110275405, Sawtooth: -9.140582217742983, Square: -10.0, Triangle: -1.7188355645140363
Timestamp: 2024-08-30T09:37:06.677Z, Sine: -7.8411968724698635, Sawtooth: -7.131148153024309, Square: -10.0, Triangle: -5.737703693951383
Timestamp: 2024-08-30T09:37:07.700Z, Sine: -9.991611738520191, Sawtooth: -5.130386151821828, Square: -10.0, Triangle: -9.739227696356352
Timestamp: 2024-08-30T09:37:08.725Z, Sine: -8.309189926475524, Sawtooth: -3.121847600794334, Square: -10.0, Triangle: -6.243695201588668
Timestamp: 2024-08-30T09:37:09.749Z, Sine: -3.4454566898589123, Sawtooth: -1.119670232613845, Square: -10.0, Triangle: -2.23934046522769
Timestamp: 2024-08-30T09:37:10.772Z, Sine: 2.761112478819233, Sawtooth: 0.8904582346704465, Square: 10.0, Triangle: 1.780916469340893
Timestamp: 2024-08-30T09:37:11.798Z, Sine: 7.899654584711354, Sawtooth: 2.899015758445635, Square: 10.0, Triangle: 5.79803151689127
Timestamp: 2024-08-30T09:37:12.688Z, Sine: 9.994995119703201, Sawtooth: 4.899288262757598, Square: 10.0, Triangle: 9.798576525515191
Timestamp: 2024-08-30T09:37:13.742Z, Sine: 8.25403617949963, Sawtooth: 6.909475925014696, Square: 10.0, Triangle: 6.181048149970608
Timestamp: 2024-08-30T09:37:14.712Z, Sine: 3.3321842076187473, Sawtooth: 8.918653478184542, Square: 10.0, Triangle: 2.1626930436309193
Timestamp: 2024-08-30T09:37:15.705Z, Sine: -2.876674636103827, Sawtooth: -9.071202117423105, Square: -10.0, Triangle: -1.8575957651537902
Timestamp: 2024-08-30T09:37:16.706Z, Sine: -7.975901648674625, Sawtooth: -7.06107820359826, Square: -10.0, Triangle: -5.8778435928034805
Timestamp: 2024-08-30T09:37:17.717Z, Sine: -9.998715844798157, Sawtooth: -5.051012725836315, Square: -10.0, Triangle: -9.897974548327362
Timestamp: 2024-08-30T09:37:18.732Z, Sine: -8.15943872316436, Sawtooth: -3.0378220570741337, Square: -10.0, Triangle: -6.075644114148267
Timestamp: 2024-08-30T09:37:19.784Z, Sine: -3.175960969066214, Sawtooth: -1.0287560636607336, Square: -10.0, Triangle: -2.057512127321467
Timestamp: 2024-08-30T09:37:20.809Z, Sine: 3.034565717703239, Sawtooth: 0.9814073134793161, Square: 10.0, Triangle: 1.9628146269586322
Timestamp: 2024-08-30T09:37:21.733Z, Sine: 8.074425688252823, Sawtooth: 2.9914894872592335, Square: 10.0, Triangle: 5.982978974518466
Timestamp: 2024-08-30T09:37:22.754Z, Sine: 9.999998889067989, Sawtooth: 4.9984995937324594, Square: 10.0, Triangle: 9.996999187465137
Timestamp: 2024-08-30T09:37:23.753Z, Sine: 8.092743493432446, Sawtooth: 6.99860589677462, Square: 10.0, Triangle: 6.002788206450763
Timestamp: 2024-08-30T09:37:24.807Z, Sine: 3.064243089142109, Sawtooth: 9.008673651266289, Square: 10.0, Triangle: 1.9826526974674241
Timestamp: 2024-08-30T09:37:25.749Z, Sine: -3.146564853440105, Sawtooth: -8.981106812260489, Square: -10.0, Triangle: -2.0377863754790266
Timestamp: 2024-08-30T09:37:26.830Z, Sine: -8.14331172226895, Sawtooth: -6.971039816678727, Square: -10.0, Triangle: -6.05792036664255
Timestamp: 2024-08-30T09:37:27.855Z, Sine: -9.999571484547065, Sawtooth: -4.970532050295351, Square: -10.0, Triangle: -9.941064100590687
Timestamp: 2024-08-30T09:37:28.796Z, Sine: -8.010775924748017, Sawtooth: -2.9573960230465306, Square: -10.0, Triangle: -5.914792046093062
Timestamp: 2024-08-30T09:37:29.764Z, Sine: -2.955174288934507, Sawtooth: -0.9549204032722849, Square: -10.0, Triangle: -1.9098408065445691
Timestamp: 2024-08-30T09:37:30.844Z, Sine: 3.239310781127347, Sawtooth: 1.0500459588192927, Square: 10.0, Triangle: 2.1000919176385855
Timestamp: 2024-08-30T09:37:31.868Z, Sine: 8.199883887960837, Sawtooth: 3.0602017468602645, Square: 10.0, Triangle: 6.120403493720529
Timestamp: 2024-08-30T09:37:32.791Z, Sine: 9.998035119095398, Sawtooth: 5.06310159727296, Square: 10.0, Triangle: 9.87379680545408
Timestamp: 2024-08-30T09:37:33.790Z, Sine: 7.966386710882418, Sawtooth: 7.066094034694403, Square: 10.0, Triangle: 5.867811930611195
Timestamp: 2024-08-30T09:37:34.837Z, Sine: 2.8617005225660948, Sawtooth: 9.076177726294135, Square: 10.0, Triangle: 1.8476445474117302
Timestamp: 2024-08-30T09:37:35.781Z, Sine: -3.3394198872317276, Sawtooth: -8.916210351675769, Square: -10.0, Triangle: -2.1675792966484613
Timestamp: 2024-08-30T09:37:36.784Z, Sine: -8.26013166736169, Sawtooth: -6.906036349797013, Square: -10.0, Triangle: -6.187927300405978
Timestamp: 2024-08-30T09:37:37.806Z, Sine: -9.995521557654438, Sawtooth: -4.904732486920377, Square: -10.0, Triangle: -9.809464973840749
Timestamp: 2024-08-30T09:37:38.797Z, Sine: -7.891280593039963, Sawtooth: -2.8946723215277856, Square: -10.0, Triangle: -5.78934464305557
Timestamp: 2024-08-30T09:37:39.812Z, Sine: -2.743249455920237, Sawtooth: -0.8845438542434936, Square: -10.0, Triangle: -1.7690877084869876
Timestamp: 2024-08-30T09:37:40.811Z, Sine: 3.462938343018273, Sawtooth: 1.1255997912389537, Square: 10.0, Triangle: 2.2511995824779074
Timestamp: 2024-08-30T09:37:41.833Z, Sine: 8.333372382550108, Sawtooth: 3.1357274996133375, Square: 10.0, Triangle: 6.271454999226675
Timestamp: 2024-08-30T09:37:42.824Z, Sine: 9.990458763070585, Sawtooth: 5.139059928673467, Square: 10.0, Triangle: 9.72188014265307
Timestamp: 2024-08-30T09:37:43.822Z, Sine: 7.806546222998385, Sawtooth: 7.1488582701478744, Square: 10.0, Triangle: 5.702283459704254
Timestamp: 2024-08-30T09:37:44.826Z, Sine: 2.611619172217643, Sawtooth: 9.158943479567423, Square: 10.0, Triangle: 1.6821130408651577
Timestamp: 2024-08-30T09:37:45.825Z, Sine: -3.588391983293309, Sawtooth: -8.831726426371272, Square: -10.0, Triangle: -2.3365471472574586
Timestamp: 2024-08-30T09:37:46.920Z, Sine: -8.406697273370444, Sawtooth: -6.821616172924767, Square: -10.0, Triangle: -6.3567676541504685
Timestamp: 2024-08-30T09:37:47.841Z, Sine: -9.983423489301954, Sawtooth: -4.816696104337564, Square: -10.0, Triangle: -9.63339220867513
Timestamp: 2024-08-30T09:37:48.844Z, Sine: -7.717905561850255, Sawtooth: -2.806386257585313, Square: -10.0, Triangle: -5.612772515170626
Timestamp: 2024-08-30T09:37:49.839Z, Sine: -2.475583928369392, Sawtooth: -0.7962820754180703, Square: -10.0, Triangle: -1.5925641508361403
Timestamp: 2024-08-30T09:37:50.915Z, Sine: 3.7216932097927993, Sawtooth: 1.2138592933346535, Square: 10.0, Triangle: 2.4277185866693074
Timestamp: 2024-08-30T09:37:51.937Z, Sine: 8.48249477245613, Sawtooth: 3.223432238566451, Square: 10.0, Triangle: 6.446864477132902
Timestamp: 2024-08-30T09:37:52.858Z, Sine: 9.973358317238175, Sawtooth: 5.23240336824138, Square: 10.0, Triangle: 9.535193263517245
Timestamp: 2024-08-30T09:37:53.870Z, Sine: 7.619251311955836, Sawtooth: 7.242543978084195, Square: 10.0, Triangle: 5.514912043831611
Timestamp: 2024-08-30T09:37:54.875Z, Sine: 2.3335369070407586, Sawtooth: 9.250300092996769, Square: 10.0, Triangle: 1.4993998140064635
Timestamp: 2024-08-30T09:37:55.876Z, Sine: -3.846532062145065, Sawtooth: -8.743210412726741, Square: -10.0, Triangle: -2.5135791745465172
Timestamp: 2024-08-30T09:37:56.958Z, Sine: -8.554047986349222, Sawtooth: -6.733084222172173, Square: -10.0, Triangle: -6.533831555655655
Timestamp: 2024-08-30T09:37:57.872Z, Sine: -9.963979752547159, Sawtooth: -4.729747998562506, Square: -10.0, Triangle: -9.459495997125016
Timestamp: 2024-08-30T09:37:58.899Z, Sine: -7.558534763687549, Sawtooth: -2.727777812786841, Square: -10.0, Triangle: -5.455555625573681
Timestamp: 2024-08-30T09:37:59.925Z, Sine: -2.239695356508925, Sawtooth: -0.7190161422464596, Square: -10.0, Triangle: -1.4380322844929192
Timestamp: 2024-08-30T09:38:00.951Z, Sine: 3.946173594270607, Sawtooth: 1.2912284382537222, Square: 10.0, Triangle: 2.5824568765074445
Timestamp: 2024-08-30T09:38:01.974Z, Sine: 8.609578537304976, Sawtooth: 3.301350075348844, Square: 10.0, Triangle: 6.602700150697688
Timestamp: 2024-08-30T09:38:02.997Z, Sine: 9.952209961547606, Sawtooth: 5.311319930462409, Square: 10.0, Triangle: 9.377360139075186
Timestamp: 2024-08-30T09:38:03.905Z, Sine: 7.464381833153571, Sawtooth: 7.317623491811493, Square: 10.0, Triangle: 5.364753016377014
Timestamp: 2024-08-30T09:38:04.944Z, Sine: 2.116430118006751, Sawtooth: 9.321185870573679, Square: 10.0, Triangle: 1.3576282588526416
Timestamp: 2024-08-30T09:38:05.915Z, Sine: -4.0600939248844545, Sawtooth: -8.669200203059503, Square: -10.0, Triangle: -2.6615995938809927
Timestamp: 2024-08-30T09:38:06.907Z, Sine: -8.66153606882724, Sawtooth: -6.665850319071498, Square: -10.0, Triangle: -6.6682993618570086
Timestamp: 2024-08-30T09:38:07.922Z, Sine: -9.941570166596408, Sawtooth: -4.655733994345729, Square: -10.0, Triangle: -9.311467988691458
Timestamp: 2024-08-30T09:38:08.935Z, Sine: -7.386998069911989, Sawtooth: -2.645598696872267, Square: -10.0, Triangle: -5.291197393744534
Timestamp: 2024-08-30T09:38:09.927Z, Sine: -1.9823896207889886, Sawtooth: -0.6352220660481324, Square: -10.0, Triangle: -1.2704441320962647
Timestamp: 2024-08-30T09:38:10.986Z, Sine: 4.186278369658549, Sawtooth: 1.3748881873983725, Square: 10.0, Triangle: 2.7497763747967454
Timestamp: 2024-08-30T09:38:12.008Z, Sine: 8.741051553999382, Sawtooth: 3.3855137406722595, Square: 10.0, Triangle: 6.771027481344519
Timestamp: 2024-08-30T09:38:12.936Z, Sine: 9.926635755241557, Sawtooth: 5.385809771191363, Square: 10.0, Triangle: 9.228380457617275
Timestamp: 2024-08-30T09:38:13.934Z, Sine: 7.315902774225914, Sawtooth: 7.387784510426476, Square: 10.0, Triangle: 5.22443097914705
Timestamp: 2024-08-30T09:38:14.977Z, Sine: 1.9102153113078892, Sawtooth: 9.388199689801102, Square: 10.0, Triangle: 1.2236006203977985
Timestamp: 2024-08-30T09:38:15.949Z, Sine: -4.252852220959046, Sawtooth: -8.601737868076587, Square: -10.0, Triangle: -2.796524263846831
Timestamp: 2024-08-30T09:38:17.025Z, Sine: -8.76135843425404, Sawtooth: -6.601128407765567, Square: -10.0, Triangle: -6.7977431844688665
Timestamp: 2024-08-30T09:38:17.950Z, Sine: -9.918891779939056, Sawtooth: -4.594312582228732, Square: -10.0, Triangle: -9.188625164457466
Timestamp: 2024-08-30T09:38:18.954Z, Sine: -7.265651067579992, Sawtooth: -2.588844580688113, Square: -10.0, Triangle: -5.177689161376227
Timestamp: 2024-08-30T09:38:19.964Z, Sine: -1.7851833895865483, Sawtooth: -0.5713038403345422, Square: -10.0, Triangle: -1.1426076806690844
Timestamp: 2024-08-30T09:38:21.017Z, Sine: 4.365408277890403, Sawtooth: 1.4379655409341434, Square: 10.0, Triangle: 2.875931081868287
Timestamp: 2024-08-30T09:38:21.955Z, Sine: 8.82753312469786, Sawtooth: 3.443127701781928, Square: 10.0, Triangle: 6.886255403563856
Timestamp: 2024-08-30T09:38:22.969Z, Sine: 9.899798852181558, Sawtooth: 5.450987787351868, Square: 10.0, Triangle: 9.098024425296265
Timestamp: 2024-08-30T09:38:23.974Z, Sine: 7.166981124938896, Sawtooth: 7.456525608604002, Square: 10.0, Triangle: 5.086948782791996
Timestamp: 2024-08-30T09:38:24.998Z, Sine: 1.6282762770784172, Sawtooth: 9.479385548501197, Square: 10.0, Triangle: 1.0412289029976054
Timestamp: 2024-08-30T09:38:25.980Z, Sine: -4.510500601474011, Sawtooth: -8.510495850043313, Square: -10.0, Triangle: -2.979008299913376
Timestamp: 2024-08-30T09:38:26.985Z, Sine: -8.8984925780249, Sawtooth: -6.508093844530121, Square: -10.0, Triangle: -6.983812310939759
Timestamp: 2024-08-30T09:38:28.012Z, Sine: -9.875894572358543, Sawtooth: -4.497991939092602, Square: -10.0, Triangle: -8.995983878185205
Timestamp: 2024-08-30T09:38:29.000Z, Sine: -7.044025431257327, Sawtooth: -2.4878498114299705, Square: -10.0, Triangle: -4.975699622859941
Timestamp: 2024-08-30T09:38:30.009Z, Sine: -1.5091370765174914, Sawtooth: -0.48221560861954726, Square: -10.0, Triangle: -0.9644312172390945
Timestamp: 2024-08-30T09:38:31.055Z, Sine: 4.618038071704925, Sawtooth: 1.52797584818709, Square: 10.0, Triangle: 3.05595169637418
Timestamp: 2024-08-30T09:38:32.014Z, Sine: 8.960300485615223, Sawtooth: 3.5356135731540506, Square: 10.0, Triangle: 7.071227146308101
Timestamp: 2024-08-30T09:38:33.086Z, Sine: 9.855905586542736, Sawtooth: 5.541017826262416, Square: 10.0, Triangle: 8.917964347475168
Timestamp: 2024-08-30T09:38:34.029Z, Sine: 6.956452344147709, Sawtooth: 7.551185756861911, Square: 10.0, Triangle: 4.897628486276176
Timestamp: 2024-08-30T09:38:35.024Z, Sine: 1.3754806707037939, Sawtooth: 9.560778433751313, Square: 10.0, Triangle: 0.8784431324973775
Timestamp: 2024-08-30T09:38:36.030Z, Sine: -4.7221837951142245, Sawtooth: -8.434533724093267, Square: -10.0, Triangle: -3.1309325518134674
Timestamp: 2024-08-30T09:38:37.022Z, Sine: -9.014366096835895, Sawtooth: -6.425136087050167, Square: -10.0, Triangle: -7.149727825899668
Timestamp: 2024-08-30T09:38:38.030Z, Sine: -9.833864252939774, Sawtooth: -4.418968370574575, Square: -10.0, Triangle: -8.837936741149152
Timestamp: 2024-08-30T09:38:39.040Z, Sine: -6.866049647444966, Sawtooth: -2.408997756551101, Square: -10.0, Triangle: -4.817995513102202
Timestamp: 2024-08-30T09:38:40.041Z, Sine: -1.2570413755448149, Sawtooth: -0.4011900357647985, Square: -10.0, Triangle: -0.802380071529597
Timestamp: 2024-08-30T09:38:41.040Z, Sine: 4.833023261989161, Sawtooth: 1.6056280665017604, Square: 10.0, Triangle: 3.2112561330035208
Timestamp: 2024-08-30T09:38:42.114Z, Sine: 9.069250985078048, Sawtooth: 3.615767917434669, Square: 10.0, Triangle: 7.231535834869338
Timestamp: 2024-08-30T09:38:43.138Z, Sine: 9.807302094458175, Sawtooth: 5.625897902538776, Square: 10.0, Triangle: 8.748204194922451
Timestamp: 2024-08-30T09:38:44.060Z, Sine: 6.77153287810545, Sawtooth: 7.6321339209060675, Square: 10.0, Triangle: 4.735732158187866
Timestamp: 2024-08-30T09:38:45.084Z, Sine: 1.1216838937251874, Sawtooth: 9.64220395212746, Square: 10.0, Triangle: 0.7155920957450808
Timestamp: 2024-08-30T09:38:46.070Z, Sine: -4.953423539133247, Sawtooth: -8.350426218103026, Square: -10.0, Triangle: -3.2991475637939476
Timestamp: 2024-08-30T09:38:47.079Z, Sine: -9.130325316226974, Sawtooth: -6.3373417967279355, Square: -10.0, Triangle: -7.325316406544131
Timestamp: 2024-08-30T09:38:48.072Z, Sine: -9.77987836195476, Sawtooth: -4.33089176576665, Square: -10.0, Triangle: -8.6617835315333
Timestamp: 2024-08-30T09:38:49.182Z, Sine: -6.683656736254209, Sawtooth: -2.3300584270328377, Square: -10.0, Triangle: -4.660116854065675
Timestamp: 2024-08-30T09:38:50.181Z, Sine: -1.0152321817062677, Sawtooth: -0.32371616127845637, Square: -10.0, Triangle: -0.6474323225569127
Timestamp: 2024-08-30T09:38:51.092Z, Sine: 5.053615109659546, Sawtooth: 1.6864085114562963, Square: 10.0, Triangle: 3.3728170229125927
Timestamp: 2024-08-30T09:38:52.150Z, Sine: 9.173183073427735, Sawtooth: 3.696507381254184, Square: 10.0, Triangle: 7.39301476250837
Timestamp: 2024-08-30T09:38:53.100Z, Sine: 9.760458380908783, Sawtooth: 5.698114049184024, Square: 10.0, Triangle: 8.603771901631953
Timestamp: 2024-08-30T09:38:54.180Z, Sine: 6.613821476558161, Sawtooth: 7.699701744366169, Square: 10.0, Triangle: 4.600596511267665
Timestamp: 2024-08-30T09:38:55.122Z, Sine: 0.9103854656651551, Sawtooth: 9.709813515632488, Square: 10.0, Triangle: 0.5803729687350244
Timestamp: 2024-08-30T09:38:56.110Z, Sine: -5.144367843479475, Sawtooth: -8.280010205759032, Square: -10.0, Triangle: -3.4399795884819393
Timestamp: 2024-08-30T09:38:57.167Z, Sine: -9.214719216815755, Sawtooth: -6.269876426105386, Square: -10.0, Triangle: -7.460247147789231
Timestamp: 2024-08-30T09:38:58.111Z, Sine: -9.730782873044836, Sawtooth: -4.259720638064414, Square: -10.0, Triangle: -8.519441276128829
Timestamp: 2024-08-30T09:38:59.215Z, Sine: -6.493605895121473, Sawtooth: -2.2496339108250494, Square: -10.0, Triangle: -4.4992678216501005
Timestamp: 2024-08-30T09:39:00.173Z, Sine: -0.7516141580574589, Sawtooth: -0.239472051504816, Square: -10.0, Triangle: -0.47894410300963197
Timestamp: 2024-08-30T09:39:01.162Z, Sine: 5.280242954337755, Sawtooth: 1.770670076157816, Square: 10.0, Triangle: 3.5413401523156316
Timestamp: 2024-08-30T09:39:02.188Z, Sine: 9.273925604585921, Sawtooth: 3.7795524133735334, Square: 10.0, Triangle: 7.559104826747067
Timestamp: 2024-08-30T09:39:03.132Z, Sine: 9.700727640603102, Sawtooth: 5.780706012088429, Square: 10.0, Triangle: 8.438587975823145
Timestamp: 2024-08-30T09:39:04.130Z, Sine: 6.418654470905415, Sawtooth: 7.781607652713941, Square: 10.0, Triangle: 4.43678469457212
Timestamp: 2024-08-30T09:39:05.154Z, Sine: 0.6666553181887613, Sawtooth: 9.78763952431604, Square: 10.0, Triangle: 0.42472095136792104
Timestamp: 2024-08-30T09:39:06.142Z, Sine: -5.352303861296777, Sawtooth: -8.202247945507732, Square: -10.0, Triangle: -3.595504108984535
Timestamp: 2024-08-30T09:39:07.204Z, Sine: -9.299821560440312, Sawtooth: -6.1982203549720785, Square: -10.0, Triangle: -7.603559290055844
Timestamp: 2024-08-30T09:39:08.227Z, Sine: -9.676435592501395, Sawtooth: -4.188060772381568, Square: -10.0, Triangle: -8.376121544763135
Timestamp: 2024-08-30T09:39:09.152Z, Sine: -6.320595323391429, Sawtooth: -2.1779019487009648, Square: -10.0, Triangle: -4.35580389740193
Timestamp: 2024-08-30T09:39:10.276Z, Sine: -0.5251653067794634, Sawtooth: -0.1672422444812281, Square: -10.0, Triangle: -0.3344844889624562
Timestamp: 2024-08-30T09:39:11.162Z, Sine: 5.471467516659637, Sawtooth: 1.8428604198661993, Square: 10.0, Triangle: 3.6857208397323977
Timestamp: 2024-08-30T09:39:12.172Z, Sine: 9.354204650666016, Sawtooth: 3.849787805159478, Square: 10.0, Triangle: 7.699575610318956
Timestamp: 2024-08-30T09:39:13.253Z, Sine: 9.642413841385542, Sawtooth: 5.853804012046517, Square: 10.0, Triangle: 8.292391975906968
Timestamp: 2024-08-30T09:39:14.171Z, Sine: 6.218194133975572, Sawtooth: 7.863937791700162, Square: 10.0, Triangle: 4.272124416599678
Timestamp: 2024-08-30T09:39:15.175Z, Sine: 0.4019090852002221, Sawtooth: 9.872033898251422, Square: 10.0, Triangle: 0.2559322034971598
